session_id,customer_id,session_start,session_end,num_events,session_duration
5169,1557.0,2022-05-23 15:57:33.648681,2022-05-23 15:57:33.648681,2,0.0
5170,1557.0,2022-05-25 06:21:18.648681,2022-05-25 06:21:18.648681,2,0.0
5171,1557.0,2022-05-25 09:34:33.648681,2022-05-25 09:34:33.648681,2,0.0
5172,1558.0,2022-05-19 05:09:18.648681,2022-05-19 05:09:18.648681,2,0.0
5173,1558.0,2022-05-22 23:08:33.648681,2022-05-23 01:10:18.648681,38,121.75
5174,1558.0,2022-05-25 06:32:33.648681,2022-05-25 07:03:03.648681,108,30.5
5175,1558.0,2022-05-25 09:30:03.648681,2022-05-25 09:34:33.648681,18,4.5
5176,1559.0,2022-05-19 10:51:33.648681,2022-05-19 10:51:33.648681,2,0.0
5177,1559.0,2022-05-22 18:42:33.648681,2022-05-22 18:42:33.648681,2,0.0
5178,1559.0,2022-05-24 22:13:33.648681,2022-05-24 22:31:48.648681,9,18.25
5179,1559.0,2022-05-25 06:51:03.648681,2022-05-25 06:51:03.648681,2,0.0
5180,1560.0,2022-05-17 07:04:48.648681,2022-05-17 07:11:48.648681,2,7.0
5181,1560.0,2022-05-20 01:56:03.648681,2022-05-20 01:56:03.648681,2,0.0
5182,1560.0,2022-05-25 03:59:48.648681,2022-05-25 03:59:48.648681,2,0.0
5183,1560.0,2022-05-25 09:20:18.648681,2022-05-25 09:20:18.648681,2,0.0
5184,1561.0,2022-05-22 05:13:33.648681,2022-05-22 05:13:33.648681,2,0.0
5185,1561.0,2022-05-25 05:06:33.648681,2022-05-25 05:06:33.648681,2,0.0
5186,1562.0,2022-05-21 19:22:03.648681,2022-05-21 19:22:03.648681,2,0.0
5187,1562.0,2022-05-25 05:32:33.648681,2022-05-25 05:32:33.648681,2,0.0
5188,1563.0,2022-05-19 08:57:03.648681,2022-05-19 12:54:03.648681,65,237.0
5189,1563.0,2022-05-25 06:07:18.648681,2022-05-25 06:07:18.648681,2,0.0
5190,1563.0,2022-05-25 07:52:48.648681,2022-05-25 07:52:48.648681,2,0.0
5191,1564.0,2022-05-20 06:31:33.648681,2022-05-20 06:49:03.648681,8,17.5
5192,1564.0,2022-05-22 00:29:03.648681,2022-05-22 01:16:03.648681,11,47.0
5193,1564.0,2022-05-25 07:07:03.648681,2022-05-25 07:14:18.648681,29,7.25
5194,1565.0,2022-05-19 11:23:03.648681,2022-05-19 14:12:03.648681,50,169.0
5195,1565.0,2022-05-25 05:32:33.648681,2022-05-25 05:32:33.648681,2,0.0
5196,1565.0,2022-05-25 09:06:03.648681,2022-05-25 09:06:03.648681,2,0.0
5197,1566.0,2022-05-21 09:41:48.648681,2022-05-21 12:16:18.648681,31,154.5
5198,1566.0,2022-05-25 05:18:48.648681,2022-05-25 05:24:33.648681,26,5.75
5199,1566.0,2022-05-25 07:40:03.648681,2022-05-25 07:40:03.648681,2,0.0
5200,1567.0,2022-05-25 00:22:18.648681,2022-05-25 00:22:18.648681,2,0.0
5201,1567.0,2022-05-25 08:00:18.648681,2022-05-25 08:00:18.648681,2,0.0
5202,1568.0,2022-05-17 10:03:33.648681,2022-05-17 11:59:33.648681,25,116.0
5203,1568.0,2022-05-23 07:59:03.648681,2022-05-23 13:14:33.648681,92,315.5
5204,1569.0,2022-05-20 02:13:03.648681,2022-05-20 03:42:33.648681,35,89.5
5205,1569.0,2022-05-25 03:11:33.648681,2022-05-25 03:11:33.648681,2,0.0
5206,1569.0,2022-05-25 08:50:18.648681,2022-05-25 08:50:18.648681,2,0.0
5207,1570.0,2022-05-20 14:02:33.648681,2022-05-20 14:26:18.648681,6,23.75
5208,1570.0,2022-05-23 20:28:18.648681,2022-05-23 20:28:18.648681,2,0.0
5209,1570.0,2022-05-25 06:10:03.648681,2022-05-25 06:18:18.648681,34,8.25
5210,1570.0,2022-05-25 09:30:18.648681,2022-05-25 09:34:33.648681,16,4.25
5211,1571.0,2022-05-17 11:56:03.648681,2022-05-17 11:56:03.648681,2,0.0
5212,1571.0,2022-05-23 20:34:48.648681,2022-05-23 21:48:03.648681,34,73.25
5213,1571.0,2022-05-25 06:48:18.648681,2022-05-25 06:48:18.648681,2,0.0
5214,1572.0,2022-05-22 14:30:18.648681,2022-05-22 14:30:18.648681,2,0.0
5215,1572.0,2022-05-25 05:32:33.648681,2022-05-25 05:40:48.648681,30,8.25
5216,1572.0,2022-05-25 06:42:48.648681,2022-05-25 06:42:48.648681,2,0.0
5217,1572.0,2022-05-25 09:34:33.648681,2022-05-25 09:34:33.648681,2,0.0
5218,1573.0,2022-05-21 13:43:48.648681,2022-05-21 13:43:48.648681,2,0.0
5219,1573.0,2022-05-23 23:34:18.648681,2022-05-23 23:34:18.648681,2,0.0
5220,1573.0,2022-05-25 06:47:33.648681,2022-05-25 06:47:33.648681,2,0.0
5221,1573.0,2022-05-25 09:34:18.648681,2022-05-25 09:34:18.648681,2,0.0
5222,1574.0,2022-05-20 14:08:03.648681,2022-05-20 14:08:03.648681,2,0.0
5223,1574.0,2022-05-25 03:02:33.648681,2022-05-25 03:02:33.648681,2,0.0
5224,1574.0,2022-05-25 06:06:33.648681,2022-05-25 06:06:33.648681,2,0.0
5225,1574.0,2022-05-25 09:14:03.648681,2022-05-25 09:14:03.648681,2,0.0
5226,1575.0,2022-05-20 19:54:18.648681,2022-05-20 19:54:18.648681,2,0.0
5227,1575.0,2022-05-23 20:04:33.648681,2022-05-23 20:04:33.648681,2,0.0
5228,1575.0,2022-05-25 03:40:18.648681,2022-05-25 03:40:18.648681,2,0.0
5229,1575.0,2022-05-25 08:48:33.648681,2022-05-25 08:48:33.648681,2,0.0
5230,1576.0,2022-05-21 13:51:18.648681,2022-05-21 13:51:18.648681,2,0.0
5231,1576.0,2022-05-25 05:29:48.648681,2022-05-25 05:29:48.648681,2,0.0
5232,1577.0,2022-05-20 02:39:18.648681,2022-05-20 06:47:48.648681,88,248.5
5233,1577.0,2022-05-23 14:40:18.648681,2022-05-23 17:59:03.648681,94,198.75
5234,1577.0,2022-05-25 05:39:48.648681,2022-05-25 05:57:48.648681,67,18.0
5235,1577.0,2022-05-25 09:17:18.648681,2022-05-25 09:17:18.648681,2,0.0
5236,1578.0,2022-05-22 09:13:03.648681,2022-05-22 09:13:03.648681,2,0.0
5237,1578.0,2022-05-25 05:16:33.648681,2022-05-25 05:16:33.648681,2,0.0
5238,1578.0,2022-05-25 08:03:33.648681,2022-05-25 08:03:33.648681,2,0.0
5239,1579.0,2022-05-20 18:39:03.648681,2022-05-20 22:23:33.648681,78,224.5
5240,1579.0,2022-05-23 16:06:03.648681,2022-05-23 16:06:03.648681,2,0.0
5241,1579.0,2022-05-25 05:34:18.648681,2022-05-25 05:34:18.648681,2,0.0
5242,1579.0,2022-05-25 07:28:03.648681,2022-05-25 07:28:03.648681,2,0.0
5243,1580.0,2022-05-21 23:27:48.648681,2022-05-22 00:17:48.648681,17,50.0
5244,1580.0,2022-05-25 06:45:48.648681,2022-05-25 06:56:18.648681,45,10.5
5245,1580.0,2022-05-25 07:59:03.648681,2022-05-25 07:59:03.648681,2,0.0
5246,1581.0,2022-05-21 02:52:33.648681,2022-05-21 03:39:33.648681,11,47.0
5247,1581.0,2022-05-25 05:15:48.648681,2022-05-25 05:29:03.648681,46,13.25
5248,1581.0,2022-05-25 07:16:33.648681,2022-05-25 07:16:33.648681,2,0.0
5249,1582.0,2022-05-18 12:44:03.648681,2022-05-18 15:41:03.648681,43,177.0
5250,1582.0,2022-05-22 07:05:33.648681,2022-05-22 07:05:33.648681,2,0.0
5251,1582.0,2022-05-25 05:59:03.648681,2022-05-25 05:59:03.648681,2,0.0
5252,1582.0,2022-05-25 07:05:48.648681,2022-05-25 07:05:48.648681,2,0.0
5253,1583.0,2022-05-20 17:36:03.648681,2022-05-20 18:01:03.648681,7,25.0
5254,1583.0,2022-05-25 05:09:48.648681,2022-05-25 05:41:48.648681,114,32.0
5255,1583.0,2022-05-25 06:13:33.648681,2022-05-25 06:23:18.648681,41,9.75
5256,1584.0,2022-05-22 04:27:33.648681,2022-05-22 04:27:33.648681,2,0.0
5257,1584.0,2022-05-23 20:37:18.648681,2022-05-23 20:37:18.648681,2,0.0
5258,1584.0,2022-05-25 07:44:03.648681,2022-05-25 07:44:03.648681,2,0.0
5259,1585.0,2022-05-21 05:32:03.648681,2022-05-21 07:36:33.648681,42,124.5
5260,1585.0,2022-05-25 09:19:03.648681,2022-05-25 09:32:18.648681,49,13.25
5261,1586.0,2022-05-22 05:07:03.648681,2022-05-22 05:07:03.648681,2,0.0
5262,1587.0,2022-05-21 09:16:18.648681,2022-05-21 14:02:48.648681,76,286.5
5263,1587.0,2022-05-23 23:28:18.648681,2022-05-23 23:28:18.648681,2,0.0
5264,1587.0,2022-05-25 06:50:33.648681,2022-05-25 06:50:33.648681,2,0.0
5265,1588.0,2022-05-24 14:06:03.648681,2022-05-24 15:53:48.648681,49,107.75
5266,1588.0,2022-05-25 07:04:03.648681,2022-05-25 07:04:03.648681,2,0.0
5267,1589.0,2022-05-21 10:58:33.648681,2022-05-21 12:33:33.648681,26,95.0
5268,1589.0,2022-05-25 05:19:33.648681,2022-05-25 05:19:33.648681,2,0.0
5269,1590.0,2022-05-21 09:58:03.648681,2022-05-21 13:02:48.648681,51,184.75
5270,1590.0,2022-05-24 15:56:33.648681,2022-05-24 15:56:33.648681,2,0.0
5271,1590.0,2022-05-25 05:23:33.648681,2022-05-25 05:51:33.648681,104,28.0
5272,1590.0,2022-05-25 08:18:03.648681,2022-05-25 08:18:03.648681,2,0.0
5273,1591.0,2022-05-20 06:14:03.648681,2022-05-20 06:14:03.648681,2,0.0
5274,1591.0,2022-05-22 16:22:03.648681,2022-05-22 16:22:03.648681,2,0.0
5275,1591.0,2022-05-25 05:09:18.648681,2022-05-25 05:09:18.648681,2,0.0
5276,1591.0,2022-05-25 07:01:33.648681,2022-05-25 07:01:33.648681,2,0.0
5277,1592.0,2022-05-19 13:50:33.648681,2022-05-19 18:06:33.648681,83,256.0
5278,1592.0,2022-05-25 04:20:18.648681,2022-05-25 04:20:18.648681,2,0.0
5279,1592.0,2022-05-25 06:29:48.648681,2022-05-25 06:29:48.648681,2,0.0
5280,1593.0,2022-05-20 21:28:18.648681,2022-05-21 01:47:33.648681,56,259.25
5281,1593.0,2022-05-23 07:47:33.648681,2022-05-23 07:47:33.648681,2,0.0
5282,1593.0,2022-05-25 05:23:33.648681,2022-05-25 05:23:33.648681,2,0.0
5283,1594.0,2022-05-20 08:38:03.648681,2022-05-20 11:46:03.648681,59,188.0
5284,1594.0,2022-05-23 16:39:33.648681,2022-05-23 16:39:33.648681,2,0.0
5285,1594.0,2022-05-25 05:23:03.648681,2022-05-25 05:23:03.648681,2,0.0
5286,1594.0,2022-05-25 07:26:03.648681,2022-05-25 07:26:03.648681,2,0.0
5287,1595.0,2022-05-20 16:48:03.648681,2022-05-20 18:10:33.648681,45,82.5
5288,1595.0,2022-05-23 11:04:48.648681,2022-05-23 11:04:48.648681,2,0.0
5289,1595.0,2022-05-25 06:39:33.648681,2022-05-25 06:39:33.648681,2,0.0
5290,1596.0,2022-05-19 03:20:33.648681,2022-05-19 03:20:33.648681,2,0.0
5291,1596.0,2022-05-24 18:40:03.648681,2022-05-24 18:40:03.648681,2,0.0
5292,1596.0,2022-05-25 06:36:33.648681,2022-05-25 06:36:33.648681,2,0.0
5293,1597.0,2022-05-23 01:13:33.648681,2022-05-23 08:12:33.648681,124,419.0
5294,1597.0,2022-05-25 05:52:03.648681,2022-05-25 05:52:03.648681,2,0.0
5295,1598.0,2022-05-20 04:25:18.648681,2022-05-20 10:29:48.648681,112,364.5
5296,1598.0,2022-05-22 15:44:03.648681,2022-05-22 15:44:03.648681,2,0.0
5297,1599.0,2022-05-20 01:10:48.648681,2022-05-20 01:10:48.648681,2,0.0
5298,1599.0,2022-05-24 23:28:03.648681,2022-05-24 23:28:03.648681,2,0.0
5299,1600.0,2022-05-18 20:50:03.648681,2022-05-18 21:15:33.648681,6,25.5
5300,1600.0,2022-05-20 15:32:18.648681,2022-05-20 15:32:18.648681,2,0.0
5301,1600.0,2022-05-25 05:15:48.648681,2022-05-25 05:29:48.648681,52,14.0
5302,1601.0,2022-05-24 06:13:18.648681,2022-05-24 06:36:18.648681,7,23.0
5303,1601.0,2022-05-25 06:26:33.648681,2022-05-25 06:34:18.648681,34,7.75
5304,1602.0,2022-05-19 07:13:03.648681,2022-05-19 08:43:18.648681,21,90.25
5305,1602.0,2022-05-25 07:02:03.648681,2022-05-25 07:02:03.648681,2,0.0
5306,1603.0,2022-05-23 01:11:33.648681,2022-05-23 04:38:03.648681,69,206.5
5307,1604.0,2022-05-21 08:51:03.648681,2022-05-21 10:36:03.648681,34,105.0
5308,1604.0,2022-05-22 21:16:03.648681,2022-05-22 21:16:03.648681,2,0.0
5309,1605.0,2022-05-18 14:51:03.648681,2022-05-18 19:29:18.648681,78,278.25
5310,1605.0,2022-05-24 05:27:18.648681,2022-05-24 05:27:18.648681,2,0.0
5311,1605.0,2022-05-25 06:29:18.648681,2022-05-25 06:51:33.648681,79,22.25
5312,1606.0,2022-05-18 06:38:33.648681,2022-05-18 08:26:48.648681,28,108.25
5313,1606.0,2022-05-23 21:41:18.648681,2022-05-23 21:41:18.648681,2,0.0
5314,1606.0,2022-05-25 05:37:18.648681,2022-05-25 05:37:18.648681,2,0.0
5315,1606.0,2022-05-25 07:01:48.648681,2022-05-25 07:01:48.648681,2,0.0
5316,1607.0,2022-05-18 00:30:33.648681,2022-05-18 00:30:33.648681,2,0.0
5317,1607.0,2022-05-23 04:41:18.648681,2022-05-23 04:41:18.648681,2,0.0
5318,1607.0,2022-05-25 03:54:18.648681,2022-05-25 03:54:18.648681,2,0.0
5319,1607.0,2022-05-25 05:16:18.648681,2022-05-25 05:16:18.648681,2,0.0
5320,1607.0,2022-05-25 07:49:03.648681,2022-05-25 07:49:03.648681,2,0.0
5321,1608.0,2022-05-18 12:17:18.648681,2022-05-18 12:17:18.648681,2,0.0
5322,1608.0,2022-05-24 17:23:33.648681,2022-05-24 17:23:33.648681,2,0.0
5323,1608.0,2022-05-25 06:24:18.648681,2022-05-25 06:24:18.648681,2,0.0
5324,1609.0,2022-05-17 14:44:18.648681,2022-05-17 15:28:48.648681,14,44.5
5325,1609.0,2022-05-25 06:16:18.648681,2022-05-25 06:16:18.648681,2,0.0
5326,1610.0,2022-05-21 01:43:48.648681,2022-05-21 01:43:48.648681,2,0.0
5327,1610.0,2022-05-25 05:33:03.648681,2022-05-25 05:34:18.648681,9,1.25
5328,1611.0,2022-05-19 03:06:18.648681,2022-05-19 03:06:18.648681,2,0.0
5329,1611.0,2022-05-23 19:43:33.648681,2022-05-23 19:43:33.648681,2,0.0
5330,1611.0,2022-05-25 05:51:33.648681,2022-05-25 05:51:33.648681,2,0.0
5331,1612.0,2022-05-22 05:06:33.648681,2022-05-22 05:20:48.648681,6,14.25
5332,1612.0,2022-05-25 05:41:48.648681,2022-05-25 05:48:18.648681,33,6.5
5333,1612.0,2022-05-25 07:31:48.648681,2022-05-25 07:34:18.648681,12,2.5
5334,1613.0,2022-05-20 20:12:03.648681,2022-05-20 20:12:03.648681,2,0.0
5335,1613.0,2022-05-25 05:37:03.648681,2022-05-25 05:54:03.648681,65,17.0
5336,1614.0,2022-05-22 03:59:48.648681,2022-05-22 03:59:48.648681,2,0.0
5337,1614.0,2022-05-25 06:16:48.648681,2022-05-25 06:16:48.648681,2,0.0
5338,1614.0,2022-05-25 08:57:18.648681,2022-05-25 08:57:18.648681,2,0.0
5339,1615.0,2022-05-23 06:28:03.648681,2022-05-23 09:51:03.648681,61,203.0
5340,1615.0,2022-05-25 06:11:48.648681,2022-05-25 06:11:48.648681,2,0.0
5341,1616.0,2022-05-19 04:57:03.648681,2022-05-19 06:41:18.648681,35,104.25
5342,1616.0,2022-05-22 16:19:03.648681,2022-05-22 16:19:03.648681,2,0.0
5343,1616.0,2022-05-25 05:58:33.648681,2022-05-25 05:58:33.648681,2,0.0
5344,1617.0,2022-05-20 02:50:03.648681,2022-05-20 02:50:03.648681,2,0.0
5345,1617.0,2022-05-25 06:32:48.648681,2022-05-25 06:32:48.648681,2,0.0
5346,1618.0,2022-05-17 19:26:48.648681,2022-05-17 19:26:48.648681,2,0.0
5347,1618.0,2022-05-23 17:01:48.648681,2022-05-23 17:47:18.648681,34,45.5
5348,1618.0,2022-05-25 01:34:03.648681,2022-05-25 01:34:03.648681,2,0.0
5349,1618.0,2022-05-25 07:15:48.648681,2022-05-25 07:15:48.648681,2,0.0
5350,1619.0,2022-05-20 02:28:03.648681,2022-05-20 03:24:33.648681,15,56.5
5351,1619.0,2022-05-22 02:09:03.648681,2022-05-22 02:09:03.648681,2,0.0
5352,1619.0,2022-05-25 06:46:33.648681,2022-05-25 06:46:33.648681,2,0.0
5353,1619.0,2022-05-25 07:49:03.648681,2022-05-25 07:49:03.648681,2,0.0
5354,1619.0,2022-05-25 09:29:18.648681,2022-05-25 09:29:18.648681,2,0.0
5355,1620.0,2022-05-19 02:35:33.648681,2022-05-19 02:35:33.648681,2,0.0
5356,1620.0,2022-05-25 06:52:03.648681,2022-05-25 06:52:03.648681,2,0.0
5357,1621.0,2022-05-18 15:35:18.648681,2022-05-18 15:35:18.648681,2,0.0
5358,1621.0,2022-05-23 01:14:03.648681,2022-05-23 01:14:03.648681,2,0.0
5359,1621.0,2022-05-25 04:00:33.648681,2022-05-25 04:00:33.648681,2,0.0
5360,1621.0,2022-05-25 06:48:03.648681,2022-05-25 06:58:18.648681,42,10.25
5361,1621.0,2022-05-25 08:49:18.648681,2022-05-25 09:00:48.648681,43,11.5
5362,1622.0,2022-05-22 14:16:03.648681,2022-05-22 14:43:48.648681,14,27.75
5363,1622.0,2022-05-25 05:20:33.648681,2022-05-25 05:20:33.648681,2,0.0
5364,1623.0,2022-05-22 12:35:48.648681,2022-05-22 12:35:48.648681,2,0.0
5365,1623.0,2022-05-25 06:05:33.648681,2022-05-25 06:05:33.648681,2,0.0
5366,1624.0,2022-05-18 16:47:18.648681,2022-05-18 16:53:18.648681,5,6.0
5367,1624.0,2022-05-23 06:08:48.648681,2022-05-23 06:08:48.648681,2,0.0
5368,1625.0,2022-05-19 18:14:33.648681,2022-05-19 19:51:33.648681,34,97.0
5369,1625.0,2022-05-23 22:14:18.648681,2022-05-23 22:14:18.648681,2,0.0
5370,1625.0,2022-05-25 06:31:03.648681,2022-05-25 06:31:03.648681,2,0.0
5371,1626.0,2022-05-21 21:05:48.648681,2022-05-21 21:05:48.648681,2,0.0
5372,1626.0,2022-05-25 06:15:48.648681,2022-05-25 06:15:48.648681,2,0.0
5373,1626.0,2022-05-25 09:11:48.648681,2022-05-25 09:11:48.648681,2,0.0
5374,1627.0,2022-05-20 17:06:18.648681,2022-05-20 17:06:18.648681,2,0.0
5375,1627.0,2022-05-23 19:43:33.648681,2022-05-23 21:17:03.648681,50,93.5
5376,1627.0,2022-05-25 06:45:03.648681,2022-05-25 06:45:03.648681,2,0.0
5377,1628.0,2022-05-20 12:17:18.648681,2022-05-20 12:17:18.648681,2,0.0
5378,1628.0,2022-05-25 03:51:48.648681,2022-05-25 04:20:48.648681,34,29.0
5379,1628.0,2022-05-25 06:40:18.648681,2022-05-25 06:40:18.648681,2,0.0
5380,1628.0,2022-05-25 07:46:03.648681,2022-05-25 07:46:03.648681,2,0.0
5381,1629.0,2022-05-20 11:20:18.648681,2022-05-20 11:20:18.648681,2,0.0
5382,1629.0,2022-05-23 18:50:33.648681,2022-05-23 18:50:33.648681,2,0.0
5383,1629.0,2022-05-25 05:37:03.648681,2022-05-25 05:37:03.648681,2,0.0
5384,1629.0,2022-05-25 07:04:33.648681,2022-05-25 07:04:33.648681,2,0.0
5385,1630.0,2022-05-19 16:53:03.648681,2022-05-19 20:00:48.648681,48,187.75
5386,1630.0,2022-05-22 04:10:03.648681,2022-05-22 04:10:03.648681,2,0.0
5387,1630.0,2022-05-25 06:24:33.648681,2022-05-25 06:24:33.648681,2,0.0
5388,1630.0,2022-05-25 07:11:18.648681,2022-05-25 07:11:18.648681,2,0.0
5389,1631.0,2022-05-20 01:59:03.648681,2022-05-20 01:59:03.648681,2,0.0
5390,1631.0,2022-05-25 05:46:18.648681,2022-05-25 05:46:18.648681,2,0.0
5391,1631.0,2022-05-25 09:25:48.648681,2022-05-25 09:25:48.648681,2,0.0
5392,1632.0,2022-05-19 17:44:33.648681,2022-05-19 17:44:33.648681,2,0.0
5393,1632.0,2022-05-22 21:32:03.648681,2022-05-22 21:32:03.648681,2,0.0
5394,1632.0,2022-05-25 05:54:18.648681,2022-05-25 05:54:18.648681,2,0.0
5395,1633.0,2022-05-19 03:46:18.648681,2022-05-19 05:12:03.648681,24,85.75
5396,1633.0,2022-05-24 08:35:03.648681,2022-05-24 08:35:03.648681,2,0.0
5397,1633.0,2022-05-25 07:45:48.648681,2022-05-25 07:45:48.648681,2,0.0
5398,1634.0,2022-05-22 02:09:18.648681,2022-05-22 02:18:33.648681,5,9.25
5399,1634.0,2022-05-24 08:02:18.648681,2022-05-24 09:26:18.648681,32,84.0
5400,1634.0,2022-05-25 05:36:03.648681,2022-05-25 05:42:33.648681,28,6.5
5401,1634.0,2022-05-25 08:01:48.648681,2022-05-25 08:01:48.648681,2,0.0
5402,1635.0,2022-05-22 22:34:18.648681,2022-05-23 00:00:18.648681,31,86.0
5403,1635.0,2022-05-25 06:45:48.648681,2022-05-25 06:45:48.648681,2,0.0
5404,1636.0,2022-05-19 17:47:18.648681,2022-05-19 17:47:18.648681,2,0.0
5405,1637.0,2022-05-18 04:28:48.648681,2022-05-18 04:46:48.648681,4,18.0
5406,1637.0,2022-05-22 13:13:33.648681,2022-05-22 13:13:33.648681,2,0.0
5407,1637.0,2022-05-25 06:22:33.648681,2022-05-25 06:35:03.648681,51,12.5
5408,1638.0,2022-05-18 07:26:33.648681,2022-05-18 07:26:33.648681,2,0.0
5409,1638.0,2022-05-22 08:36:33.648681,2022-05-22 10:15:33.648681,31,99.0
5410,1638.0,2022-05-25 06:14:18.648681,2022-05-25 06:14:18.648681,2,0.0
5411,1639.0,2022-05-21 18:18:03.648681,2022-05-21 18:54:18.648681,8,36.25
5412,1639.0,2022-05-25 05:40:48.648681,2022-05-25 05:40:48.648681,2,0.0
5413,1640.0,2022-05-19 03:52:18.648681,2022-05-19 09:24:18.648681,87,332.0
5414,1640.0,2022-05-21 09:28:33.648681,2022-05-21 09:28:33.648681,2,0.0
5415,1640.0,2022-05-25 05:43:33.648681,2022-05-25 05:43:33.648681,2,0.0
5416,1640.0,2022-05-25 09:32:48.648681,2022-05-25 09:32:48.648681,2,0.0
5417,1641.0,2022-05-18 13:17:33.648681,2022-05-18 13:17:33.648681,2,0.0
5418,1641.0,2022-05-24 00:34:33.648681,2022-05-24 00:34:33.648681,2,0.0
5419,1641.0,2022-05-25 06:46:18.648681,2022-05-25 06:57:03.648681,48,10.75
5420,1642.0,2022-05-24 09:13:18.648681,2022-05-24 09:13:18.648681,2,0.0
5421,1642.0,2022-05-25 09:12:48.648681,2022-05-25 09:12:48.648681,2,0.0
5422,1643.0,2022-05-22 12:35:18.648681,2022-05-22 13:48:18.648681,22,73.0
5423,1643.0,2022-05-25 05:39:48.648681,2022-05-25 05:47:03.648681,33,7.25
5424,1643.0,2022-05-25 07:00:48.648681,2022-05-25 07:10:33.648681,38,9.75
5425,1644.0,2022-05-21 22:59:03.648681,2022-05-21 23:50:03.648681,21,51.0
5426,1644.0,2022-05-23 17:15:33.648681,2022-05-23 17:15:33.648681,2,0.0
5427,1645.0,2022-05-21 07:15:03.648681,2022-05-21 07:15:03.648681,2,0.0
5428,1645.0,2022-05-23 20:37:33.648681,2022-05-23 20:37:33.648681,2,0.0
5429,1645.0,2022-05-25 06:15:18.648681,2022-05-25 06:15:18.648681,2,0.0
5430,1645.0,2022-05-25 09:33:33.648681,2022-05-25 09:33:33.648681,2,0.0
5431,1646.0,2022-05-22 12:47:48.648681,2022-05-22 15:44:18.648681,46,176.5
5432,1646.0,2022-05-25 05:37:48.648681,2022-05-25 06:02:48.648681,91,25.0
5433,1647.0,2022-05-20 10:32:48.648681,2022-05-20 11:28:48.648681,23,56.0
5434,1648.0,2022-05-20 03:50:18.648681,2022-05-20 06:19:03.648681,55,148.75
5435,1648.0,2022-05-25 06:34:33.648681,2022-05-25 06:34:33.648681,2,0.0
5436,1648.0,2022-05-25 08:58:18.648681,2022-05-25 09:25:03.648681,89,26.75
5437,1649.0,2022-05-19 03:45:18.648681,2022-05-19 09:29:18.648681,113,344.0
5438,1649.0,2022-05-25 04:19:18.648681,2022-05-25 04:31:03.648681,17,11.75
5439,1649.0,2022-05-25 06:18:18.648681,2022-05-25 06:18:18.648681,2,0.0
5440,1649.0,2022-05-25 07:11:03.648681,2022-05-25 07:38:48.648681,84,27.75
5441,1650.0,2022-05-20 05:34:03.648681,2022-05-20 08:12:03.648681,61,158.0
5442,1650.0,2022-05-22 15:49:18.648681,2022-05-22 15:49:18.648681,2,0.0
5443,1650.0,2022-05-25 05:18:18.648681,2022-05-25 05:42:18.648681,87,24.0
5444,1650.0,2022-05-25 08:56:03.648681,2022-05-25 09:05:48.648681,32,9.75
5445,1651.0,2022-05-18 11:47:48.648681,2022-05-18 14:30:48.648681,50,163.0
5446,1651.0,2022-05-21 06:05:48.648681,2022-05-21 08:52:18.648681,64,166.5
5447,1651.0,2022-05-24 09:55:18.648681,2022-05-24 10:40:33.648681,17,45.25
5448,1651.0,2022-05-25 06:44:03.648681,2022-05-25 06:44:03.648681,2,0.0
5449,1651.0,2022-05-25 08:42:03.648681,2022-05-25 08:42:03.648681,2,0.0
5450,1652.0,2022-05-17 20:43:48.648681,2022-05-17 20:43:48.648681,2,0.0
5451,1652.0,2022-05-19 10:35:18.648681,2022-05-19 10:35:18.648681,2,0.0
5452,1652.0,2022-05-21 15:57:33.648681,2022-05-21 19:03:18.648681,58,185.75
5453,1652.0,2022-05-25 03:10:48.648681,2022-05-25 03:10:48.648681,2,0.0
5454,1652.0,2022-05-25 06:44:03.648681,2022-05-25 06:44:03.648681,2,0.0
5455,1653.0,2022-05-18 06:44:48.648681,2022-05-18 06:50:33.648681,5,5.75
5456,1654.0,2022-05-20 21:20:03.648681,2022-05-20 23:20:18.648681,23,120.25
5457,1654.0,2022-05-25 05:34:33.648681,2022-05-25 05:34:33.648681,2,0.0
5458,1655.0,2022-05-20 08:38:48.648681,2022-05-20 08:38:48.648681,2,0.0
5459,1655.0,2022-05-25 04:59:03.648681,2022-05-25 04:59:03.648681,2,0.0
5460,1655.0,2022-05-25 07:36:33.648681,2022-05-25 07:36:33.648681,2,0.0
5461,1656.0,2022-05-18 08:20:33.648681,2022-05-18 08:20:33.648681,2,0.0
5462,1656.0,2022-05-21 00:52:33.648681,2022-05-21 00:52:33.648681,2,0.0
5463,1656.0,2022-05-25 06:58:18.648681,2022-05-25 06:58:18.648681,2,0.0
5464,1656.0,2022-05-25 09:19:48.648681,2022-05-25 09:34:48.648681,54,15.0
5465,1657.0,2022-05-20 09:30:48.648681,2022-05-20 14:26:03.648681,88,295.25
5466,1657.0,2022-05-24 04:35:48.648681,2022-05-24 11:01:18.648681,130,385.5
5467,1657.0,2022-05-25 06:56:03.648681,2022-05-25 07:04:48.648681,33,8.75
5468,1658.0,2022-05-20 21:09:03.648681,2022-05-20 23:34:48.648681,41,145.75
5469,1658.0,2022-05-25 08:44:48.648681,2022-05-25 08:44:48.648681,2,0.0
5470,1659.0,2022-05-18 09:09:48.648681,2022-05-18 09:45:03.648681,12,35.25
5471,1659.0,2022-05-23 11:10:33.648681,2022-05-23 12:57:18.648681,37,106.75
